Code,Description
730021000006110,"Malig neop auditory tube, middle ear, mastoid air cells NOS"
109381000006117,"Teratoma of testis"
3627301000006117,"Kupffer cell sarcoma"
11912001000006115,"[V]Personal history of malignant neoplasm of trachea"
3217421000006112,"Giant cell glioblastoma"
5511601000006114,"Malignant tumour of greater curve of stomach"
6247701000006113,"Malignant tumor of lower limb"
1962641000006111,"Second or subsequent treatment for a new primary cancer"
908781000006110,"[RFC] Cancer"
6869511000006111,"History of malignant neoplasm of bronchus"
4745311000006115,"Malignant tumor of buccal aspect of upper lip"
306661000006117,"[M]Chondroblastic osteosarcoma"
6246271000006113,"Malignant tumour of prepuce"
3028711000006114,"Mixed teratoma and seminoma"
4031151000006117,"Secondary cancer of brain"
12716931000006116,"Malignant neoplasm of long bones of leg"
3516131000006113,"Lymphangiosarcoma of Stewart and Treves"
729371000006118,"Malig neop of connective and soft tissue of abdomen NOS"
310311000006110,"[M]Infiltrating duct carcinoma"
2786441000006117,"Keratinizing squamous cell carcinoma - large cell"
3920301000006117,"Central neuroblastoma"
880511000006115,"Ca - unspecified site NOS"
396111000006110,"[X]Mal neoplasm/overlap les/periph nerv+autonomic nerv systm"
247091000006118,"Overlapping malign lesion of retroperitoneum and peritoneum"
3417691000006113,"Adenocarcinoma with cartilaginous and osseous metaplasia"
3685921000006114,"Anaplastic seminoma"
2773871000006111,"Carcinoma ex pleomorphic adenoma"
4745821000006115,"Malignant tumor of upper buccal sulcus"
4750651000006115,"Malignant neoplasm of lacrimal duct"
4034101000006119,"Secondary malignant neoplasm of intra-abdominal lymph nodes"
7102861000006112,"History of cancer of the tongue"
3787041000006119,"Pseudomucinous adenocarcinoma"
6363951000006117,"Primary malignant neoplasm"
3417701000006113,"Adenocarcinoma with cartilaginous metaplasia"
721881000006113,"Malignant neoplasm of sublingual gland"
729361000006113,"Malig neop of connective and soft tissue head, face and neck"
2696141000006115,"Androblastoma, malignant"
317421000006112,"[M]Teratoblastoma, malignant"
11925611000006113,"Malignant neoplasm of prepylorus of stomach"
2900631000006116,"Embryonal adenosarcoma"
722521000006116,"Malignant neoplasm of retina"
3898741000006115,"Neoplasm, malignant (primary)"
3802001000006115,"Oligodendroblastoma"
4041001000006116,"Metastasis to peritoneum"
1774801000006119,"Metastasis stage M2"
647651000006119,"Epithelioma"
314201000006112,"[M]Odontogenic tumour, malignant"
6244741000006119,"Malignant tumor of postcricoid region"
4025711000006119,"Primary malignant neoplasm of epicardium"
3234131000006118,"Non-keratinizing epidermoid carcinoma - large cell"
6635791000006111,"Squamous cell carcinoma - category"
316531000006112,"[M]Signet ring cell carcinoma"
4750101000006110,"Malignant tumour of tunica vaginalis"
396121000006119,"[X]Mal neoplasm/overlap lesion/bone+articular cartilage/limb"
906971000006110,"[RFC] Cancer of the prostate"
6869761000006118,"History of malignant neoplasm of trachea"
880481000006111,"Ca kidney"
4750361000006114,"Malignant tumour of kidney parenchyma"
1774791000006115,"Metastasis stage M1"
4034111000006116,"Metastatic malignant neoplasm to intra-abdominal lymph nodes"
4171751000006113,"Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system"
6244201000006113,"CA - Cancer of cheek mucosa"
11904211000006118,"Secondary and unspec malig neop popliteal lymph nodes"
404801000006116,"[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face"
4027991000006118,"Primary malignant neoplasm of skin of back"
729321000006119,"Malig neop nasal cavities, middle ear and accessory sinuses"
4539441000006114,"History of malignant melanoma"
880391000006116,"Ca uterus NOS"
2845391000006115,"Osteochondrosarcoma"
4037521000006111,"Metastatic tumour to penis"
316441000006115,"[M]Sertoli cell carcinoma"
7085791000006110,"History of malignant neoplasm of prostate"
6244831000006116,"Cancer of oesophagus"
6362221000006111,"Malignant tumor of adrenal medulla"
4747101000006111,"Malignant tumour of body of stomach"
6243691000006119,"Malignant tumour of posterior third of tongue"
3435761000006111,"Oncocytic adenocarcinoma"
3763421000006110,"Carcinomatous peripheral neuropathy"
6248221000006113,"CA - Renal cancer"
723321000006117,"Malignant neoplasm of overlapping lesion of tonsil"
4025471000006116,"Primary malignant neoplasm of common bile duct"
6247831000006113,"Cancer of pharynx"
6247081000006118,"Cancer of pineal gland"
6362311000006112,"Malignant tumor of body of uterus"
4170771000006112,"Overlapping malignant neoplasm of pancreas"
3511981000006117,"Androblastoma"
12759251000006116,"Squamous cell carcinoma of skin NOS"
6245221000006119,"Malignant tumour of splenic flexure"
727841000006110,"Malignant neoplasm of acoustic nerve"
907111000006118,"[RFC] Lung cancer"
396611000006118,"[X]Malignant neoplasm/upper resp tract, part unspecified"
344781000006115,"[V]Personal history of malig neop of trachea/bronchus/lung"
4171161000006111,"Cancer of penis, overlapping sites"
4213401000006114,"Carcinosarcoma, embryonal"
6242921000006115,"Cancer of caecum"
4035291000006116,"Cancer metastatic to lymph nodes of face"
7373061000006114,"Malignant neoplasm of long bone of lower limb"
4746621000006111,"Malignant tumour of thoracic part of oesophagus"
3075141000006115,"Non-keratinising epidermoid carcinoma - small cell"
4026521000006112,"Malignant tumour of liver"
312391000006118,"[M]Meningothelial sarcoma"
314621000006117,"[M]Oxyphilic adenocarcinoma"
6869841000006112,"Personal history of primary malignant neoplasm of urinary system"
4039431000006118,"Metastatic malignant neoplasm to skin of neck"
729411000006117,"Malig neop of connective and soft tissue of inguinal region"
315011000006119,"[M]Papillary squamous cell carcinoma"
4747391000006119,"Malignant tumour of pancreatic duct"
3961591000006119,"Warty carcinoma"
305531000006115,"[M]Angiomyosarcoma"
5526211000006112,"Malignant tumor of lower labial mucosa"
3559201000006112,"Periosteal sarcoma"
157611000006119,"Secondary and unspec malig neop external iliac lymph nodes"
988751000006115,"Ca - unspecified site"
4027041000006114,"Primary malignant neoplasm of nipple of male breast"
4745571000006117,"Malignant tumor of anterior two-thirds of tongue - dorsal surface"
721091000006119,"Malignant neoplasm of sweat gland"
3033881000006119,"Hemangioendothelial sarcoma"
6246651000006117,"Malignant tumour of eye"
6243651000006113,"CA - Cancer of tongue"
6247041000006112,"Pituitary cancer"
6247871000006111,"Malignant tumor of intestine"
3030841000006117,"Inflammatory carcinoma"
726361000006119,"Malignant neoplasm of common bile duct"
11911851000006119,"[V]Personal history of malignant neoplasm of genital organ"
724881000006110,"Malignant neoplasm of lingual tonsil"
2972261000006118,"Pheochromoblastoma"
318101000006112,"[M]Villous adenocarcinoma"
4745441000006112,"Malignant tumor of buccal aspect of lip"
2630011000006114,"Malignant mixed salivary gland tumor"
11903941000006110,"Secondary malignant neoplasm of other digestive organ"
3068321000006114,"Glioblastoma with sarcomatous component"
1884191000006113,"Crv smr - hi grade dyskaryosis? invasive squamous carcinoma"
2613951000000118,"Lymphoedema following cancer"
317871000006110,"[M]Tubular androblastoma with lipid storage"
4748231000006113,"Malignant neoplasm of costovertebral joint"
2930501000006119,"Odontogenic carcinoma"
4746751000006112,"Ca upper third esophagus"
4024291000006115,"Malignant melanoma of skin of nose"
4040611000006116,"Metastatic malignant neoplasm to submental lymph nodes"
2934011000006115,"Ameloblastic sarcoma"
907021000006113,"[RFC] Cancer of the testes"
4163251000006113,"Overlapping malignant neoplasm of larynx"
729451000006116,"Malig neop of connective and soft tissue thigh and upper leg"
727791000006112,"Malignant neoplasm gallbladder/extrahepatic bile ducts NOS"
907361000006117,"[RFC] Cancer of the eye"
2700801000006115,"Clear cell sarcoma (except of Kidney M-89643)"
5355201000006117,"Malignant tumor of unknown origin"
2438591000000115,"Malignant melanoma stage IIA"
316691000006110,"[M]Solid carcinoma with amyloid stroma"
723451000006119,"Malignant neoplasm of paraurethral glands"
11911941000006114,"[V]Personal history of malignant neoplasm of ovary"
6869801000006110,"H/O: malignant neoplasm of bladder"
157861000006115,"Secondary and unspec malig neop post mediastinal lymph nodes"
6243401000006112,"Malignant tumour of soft tissue of pelvis"
6246691000006111,"Malignant orbital tumour"
109391000006119,"Teratoma of undescended testis"
4040861000006117,"Metastatic tumour to testis"
314081000006110,"[M]Noninfiltrating intracystic carcinoma"
12201281000006111,"Malignant mixed mesodermal tumor"
4036471000006111,"Secondary malignant neoplasm of nervous system"
425781000006111,"[X]Secondary malignant neoplasm/oth+unspcfd digestive organs"
4745321000006111,"Malignant tumor of inner aspect of upper lip"
6244081000006111,"FOM - Malignant tumour of floor of mouth"
1877461000006110,"Cancer chemotherapy management plan no longer in place"
3126931000006110,"Mixed cell adenocarcinoma"
3931301000006114,"Juvenile melanoma"
6243611000006112,"Malignant tumour of labial commissure"
8209501000006112,"History of carcinosarcoma of uterus"
533321000006119,"Cancers"
6246611000006118,"Malignant tumour of paraurethral gland"
4030301000006112,"Metastatic tumor to bladder"
3641061000006111,"Bile duct adenocarcinoma"
2522561000006110,"Melanoameloblastoma"
6244001000006119,"Malignant tumour of upper gum"
3745771000006113,"Dermatofibrosarcoma protuberans"
4035741000006117,"Secondary malignant tumour of mediastinum"
4747261000006117,"Ca intrahepatic bile ducts"
4027831000006110,"Primary malignant neoplasm of scapula"
4751081000006113,"Malignant tumor of craniopharyngeal duct"
2697401000006114,"Papillary urothelial carcinoma"
2891011000006116,"Carcinoma, diffuse type"
3619421000006119,"Spitzoid malignant melanoma"
5526251000006113,"Malignant tumor of mucosa of lower lip"
312841000006116,"[M]Mixed cell rhabdomyosarcoma"
6955711000006116,"Kaposi sarcoma associated with AIDS"
6246441000006116,"CA - Cancer of scrotum"
3530731000006117,"Lymphangioendothelial sarcoma"
2930541000006117,"Primary intraosseous carcinoma"
2660471000006116,"Malignant giant cell tumor of bone"
11911981000006115,"[V]Personal history of malignant neoplasm of testis"
3131931000006115,"Balloon cell melanoma"
720491000006119,"Malignant neoplasm posterior margin nasal septum and choanae"
4171121000006117,"Overlapping malignant neoplasm of male genital organs"
313651000006112,"[M]Naevocarcinoma"
157821000006114,"Secondary and unspec malig neop of superficial parotid LN"
2660431000006119,"Giant cell tumor of bone, malignant"
723111000006110,"Malignant neoplasm of scrotum"
1908611000006111,"Stewart-Treves syndrome"
396161000006113,"[X]Malig neopl, overlap lesion brain & other part of CNS"
6244701000006116,"Malignant tumour of laryngopharynx"
3734771000006113,"Malignant melanoma in congenital melanocytic nevus"
4163211000006112,"Overlapping malignant neoplasm of nasopharyngeal wall"
2705621000006119,"Spongioblastoma polare"
4032911000006110,"Metastatic malignant neoplasm to female breast"
3284101000006116,"Malignant giant cell tumour of soft parts"
729571000006113,"Malig neop other site nasal cavity, middle ear and sinuses"
3852671000006113,"Rhabdoid sarcoma"
880311000006114,"Ca breast-lower,outer quadrant"
3907641000006117,"Cystic mesothelioma"
306081000006118,"[M]Brenner tumour, borderline malignancy"
6245011000006115,"Cancer of colon"
4034561000006110,"Secondary malignant neoplasm of large intestine"
2769471000006119,"Acral lentiginous melanoma, malignant"
6437091000006118,"Metastasis category finding"
2950221000006113,"Embryonal adenocarcinoma"
4170521000006119,"Malignant neoplasm, overlapping lesion of esophagus"
6244951000006119,"Malignant tumor of jejunum"
157951000006114,"Secondary and unspec malig neop supratrochlear lymph nodes"
6869711000006116,"Personal history of primary malignant neoplasm of male genital organ"
721961000006111,"Malignant neoplasm of septum of nose"
309041000006115,"[M]Germinoma"
4750441000006119,"Malignant tumor of pelviureteric junction"
305571000006117,"[M]Apocrine adenocarcinoma"
4028341000006110,"Primary malignant neoplasm of skin of neck"
825841000006115,"HIV disease resulting in unspecified malignant neoplasm"
3616461000006119,"Esthesioneuroepithelioma"
880271000006114,"Ca breast - nipple/central"
4745231000006118,"Malignant tumour of inner aspect of upper lip"
3561321000006118,"Epithelioid mesothelioma"
4030171000006115,"Metastatic malignant neoplasm to axillary lymph nodes"
726201000006111,"Malignant neoplasm of extrahepatic bile ducts"
2737481000006117,"Chondrosarcoma morphology"
725271000006112,"Malignant neoplasm of ileum"
12722951000006118,"Malignant neoplasm of other and ill-defined sites"
1935981000006112,"Extended consultation for cancer declined"
2438551000000111,"Malignant melanoma stage IB"
7347911000006117,"Malignant epithelial neoplasm of cheek"
6244251000006112,"Malignant tumor of hard palate"
4622021000006113,"Bone tumor/metastasis irradiation"
880141000006110,"Ca bone/joint cartilage NOS"
4747141000006113,"Malignant tumour of Meckel's diverticulum"
3544191000006110,"Squamous cell carcinoma, metastatic"
312051000006110,"[M]Malignant tumour, fusiform cell type"
4036921000006115,"Cancer metastatic to ovary"
4749501000006113,"Malignant neoplasm of skin of forearm"
724791000006119,"Malignant neoplasm of larynx"
4027291000006113,"Primary malignant neoplasm of patella"
1776121000006112,"Staff group: Nursing - Cancer Related"
399701000006117,"[X]Neoplasm/uncertain+unknown behavior/oth fem genital organ"
6243771000006113,"Malignant tumor of lingual tonsil"
880561000006117,"Ca skin - head/neck"
3195401000006110,"Pulmonary blastoma"
4746661000006117,"Malignant tumour of abdominal part of oesophagus"
720531000006119,"Malignant neoplasm skin other and unspec part of face NOS"
11918121000006112,"[X]Malignant neoplasm of breast"
2786351000006110,"Squamous cell carcinoma, keratinising"
2813781000006113,"Gastrin cell tumour, malignant"
157701000006112,"Secondary and unspec malig neop intra-abdominal LN NOS"
4745481000006118,"Malignant tumour of inner aspect of lip"
6363611000006112,"Malignant tumor of nervous system"
314791000006110,"[M]Papillary and follicular adenocarcinoma"
6247911000006114,"Intestinal cancer"
4028011000006114,"Primary malignant neoplasm of skin of breast"
6869671000006115,"H/O: malignant neoplasm of lung"
4041961000006119,"Metastatic tumour to urethra"
721171000006119,"Malignant neoplasm of testis"
4750021000006118,"Malignant tumour of shaft of penis"
880021000006116,"Ca larynx - NOS"
3766881000006117,"Interstitial cell tumour, malignant"
5347161000006117,"Small cell carcinoma of lung"
396531000006113,"[X]Malignant neoplasm/other specified female genital organs"
4038371000006116,"Metastatic malignant neoplasm to respiratory tract"
6244911000006115,"Malignant tumour of duodenum"
